Date,P&L
2005-07-05 00:00:00,0.03462663386944742
2005-07-06 00:00:00,0.10770548593543183
2005-07-07 00:00:00,0.0750318459100936
2005-07-08 00:00:00,0.06711409564884474
2005-07-11 00:00:00,0.12018623579879417
2005-07-12 00:00:00,0.16252148649264986
2005-07-13 00:00:00,0.1802998115631691
2005-07-14 00:00:00,0.13214897517939383
2005-07-15 00:00:00,0.1115319837155222
2005-07-18 00:00:00,0.10217484779934094
2005-07-19 00:00:00,0.1064515887096773
2005-07-20 00:00:00,0.07686394726223145
2005-07-21 00:00:00,0.09503156715224992
2005-07-22 00:00:00,0.07429243099746308
2005-07-25 00:00:00,0.03664518912073178
2005-07-26 00:00:00,0.0011065584410203666
2005-07-27 00:00:00,-0.017779368263148743
2005-07-28 00:00:00,0.035974069773015094
2005-07-29 00:00:00,0.009466111106411823
2005-08-01 00:00:00,-0.030528711157214228
2005-08-02 00:00:00,-0.04227407526838356
2005-08-03 00:00:00,-0.06745190289285219
2005-08-04 00:00:00,-0.051134358611406916
2005-08-05 00:00:00,-0.04207830407954505
2005-08-08 00:00:00,-0.05138486263961073
2005-08-09 00:00:00,-0.0659542903306033
2005-08-10 00:00:00,-0.04654601197431796
2005-08-11 00:00:00,-0.025489559269025963
2005-08-12 00:00:00,-0.028882264916378242
2005-08-16 00:00:00,-0.008064539356325784
2005-08-17 00:00:00,-0.0186453357067885
2005-08-18 00:00:00,-0.006505863291505265
2005-08-19 00:00:00,-0.023529457305502932
2005-08-22 00:00:00,-0.027883836266638706
2005-08-23 00:00:00,-0.0376488223272603
2005-08-24 00:00:00,-0.03629189743589745
2005-08-25 00:00:00,-0.04726854597593466
2005-08-26 00:00:00,-0.05231231473748199
2005-08-29 00:00:00,-0.030899962091153976
2005-08-30 00:00:00,-0.03058456975228352
2005-08-31 00:00:00,-0.013571151924881342
2005-09-01 00:00:00,-0.02542375133843411
2005-09-02 00:00:00,-0.0034978392614615217
2005-09-05 00:00:00,0.014145406679764383
2005-09-06 00:00:00,0.04830341716566866
2005-09-08 00:00:00,0.11338516392328835
2005-09-09 00:00:00,0.09841404062824011
2005-09-12 00:00:00,0.09959997599999992
2005-09-13 00:00:00,0.09206857932407919
2005-09-14 00:00:00,0.045527133678765264
2005-09-15 00:00:00,0.0459906142922315
2005-09-16 00:00:00,0.07272724901185779
2005-09-19 00:00:00,0.05616222440317209
2005-09-20 00:00:00,0.023634272987967275
2005-09-21 00:00:00,-0.0003808301512376877
2005-09-22 00:00:00,-0.06654413970588235
2005-09-23 00:00:00,-0.05701595578639129
2005-09-26 00:00:00,-0.053837716707989425
2005-09-27 00:00:00,-0.04708027007299265
2005-09-28 00:00:00,0.004201703783118571
2005-09-29 00:00:00,-0.02931235559611378
2005-09-30 00:00:00,-0.06079587459386604
2005-10-03 00:00:00,-0.0454209325888153
2005-10-04 00:00:00,0.024980982968312526
2005-10-05 00:00:00,0.07123814095238101
2005-10-06 00:00:00,0.07758965130184303
2005-10-07 00:00:00,0.051433027898437844
2005-10-10 00:00:00,0.019992240984415766
2005-10-11 00:00:00,0.004978889200025538
2005-10-13 00:00:00,-0.026626094179370785
2005-10-14 00:00:00,-0.020518731111981214
