Date,PL,VaR,ES,Exception_VaR,Exception_ES
2006-01-02,0.018993716975741703,-0.13893661685915792,-0.1401706673838263,False,False
2006-01-03,0.012066018011999358,-0.1389037289372818,-0.1401706673838263,False,False
2006-01-04,0.03556929891042904,-0.1388708410154057,-0.1401706673838263,False,False
2006-01-05,0.037862412906478404,-0.1388379530935296,-0.1401706673838263,False,False
2006-01-06,0.059724680088388826,-0.13880506517165347,-0.1401706673838263,False,False
2006-01-09,0.11429018611616493,-0.13877217724977736,-0.1401706673838263,False,False
2006-01-10,0.07728733118825026,-0.13873928932790125,-0.1401706673838263,False,False
2006-01-12,0.06321716608974048,-0.13870640140602514,-0.1401706673838263,False,False
2006-01-13,0.08544408617971633,-0.13867351348414902,-0.1401706673838263,False,False
2006-01-16,0.06241366508416091,-0.1386406255622729,-0.1401706673838263,False,False
2006-01-17,0.058151609553478645,-0.1386077376403968,-0.1401706673838263,False,False
2006-01-18,0.037979716831071375,-0.13152563620357927,-0.13433402961415705,False,False
2006-01-19,0.010044529256176826,-0.12551726149567805,-0.12821168723672893,False,False
2006-01-20,0.001651561178203531,-0.1239630319885841,-0.12476187213578811,False,False
2006-01-23,0.0072768236836509015,-0.1239630319885841,-0.12476187213578811,False,False
2006-01-24,-0.017809209893992928,-0.1239630319885841,-0.12476187213578811,False,False
2006-01-25,0.049809218214254436,-0.1239630319885841,-0.12476187213578811,False,False
2006-01-27,0.043706620737923974,-0.1239630319885841,-0.12476187213578811,False,False
2006-01-30,0.09450035966690806,-0.1239630319885841,-0.12476187213578811,False,False
2006-01-31,0.0789550151942271,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-01,0.15736013346418054,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-02,0.13802464924414393,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-03,0.12617643742744655,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-06,0.15295824636275457,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-07,0.18307883442424244,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-08,0.1445292152047788,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-10,0.1103543709157846,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-13,0.11393695292110406,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-14,0.03197985070106468,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-15,0.04517281962095887,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-16,0.08589481499256002,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-17,0.09539221726378777,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-20,0.14275248933878948,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-21,0.16665273323742857,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-22,0.10774144242318817,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-23,0.14585079631181896,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-24,0.08467342669747824,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-27,0.10337049507550722,-0.1239630319885841,-0.12476187213578811,False,False
2006-02-28,0.1196261816964066,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-01,0.13094116294684865,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-02,0.02775928421799634,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-03,0.0316849395540304,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-06,-0.0022239451971421964,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-07,-0.056569129856274825,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-08,-0.03540508768035511,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-09,-0.025201135332845626,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-10,0.03247869660389169,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-13,0.029864248136523885,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-14,0.04214841820041504,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-16,0.02007015239875032,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-17,0.024084541221742972,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-20,0.029016091266070854,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-21,0.028976181337363016,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-22,0.13578173062159338,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-23,0.10930847802446708,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-24,0.0751191117738792,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-27,0.0730542529835283,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-28,0.04666226999322065,-0.1239630319885841,-0.12476187213578811,False,False
2006-03-29,0.04738640036933939,-0.1239630319885841,-0.12476187213578811,False,False
