Date,PL,VaR,ES,Exception_VaR,Exception_ES
2006-01-02,-0.016082545543757543,-0.12896792896221554,-0.13512790931142477,False,False
2006-01-03,0.020958087448798235,-0.12889266342661732,-0.13512790931142477,False,False
2006-01-04,0.02095967220525874,-0.1288173978910191,-0.13512790931142477,False,False
2006-01-05,0.011148532298651315,-0.12874213235542087,-0.13512790931142477,False,False
2006-01-06,0.012439506015652801,-0.12866686681982265,-0.13512790931142477,False,False
2006-01-09,0.017803700901327213,-0.12859160128422442,-0.13512790931142477,False,False
2006-01-10,0.008664714499774906,-0.1285163357486262,-0.13512790931142477,False,False
2006-01-12,0.0010474701939930942,-0.12844107021302797,-0.13512790931142477,False,False
2006-01-13,-0.0008892899755186257,-0.12836580467742975,-0.13512790931142477,False,False
2006-01-16,-0.0036678145923322303,-0.12829053914183153,-0.13512790931142477,False,False
2006-01-17,-0.012020837653666905,-0.1282152736062333,-0.13512790931142477,False,False
2006-01-18,-0.01627566426502014,-0.11382087937809701,-0.11630428524549258,False,False
2006-01-19,-0.02346213179174972,-0.10210986030569368,-0.11044788887124027,False,False
2006-01-20,-0.00858368880044158,-0.09915073487031727,-0.10291933815506002,False,False
2006-01-23,-0.019055339918036762,-0.09270937527614465,-0.09960302418122313,False,False
2006-01-24,-0.004850825032445827,-0.09270937527614465,-0.09960302418122313,False,False
2006-01-25,0.00455217244665751,-0.09270937527614465,-0.09960302418122313,False,False
2006-01-27,0.02242149452036557,-0.09270937527614465,-0.09960302418122313,False,False
2006-01-30,0.009123323570222386,-0.09270937527614465,-0.09960302418122313,False,False
2006-01-31,0.02459139260386345,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-01,0.07144448096630818,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-02,0.10038754595169719,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-03,0.15586747994051176,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-06,0.2000297777760789,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-07,0.20198009160534003,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-08,0.18279172800144616,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-10,0.15421725903537076,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-13,0.1480993691548853,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-14,0.14163907874175696,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-15,0.11490367596951079,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-16,0.07485109086109798,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-17,0.029529335699971293,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-20,-0.00993828403532604,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-21,-0.029792213146329627,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-22,-0.022026717925086703,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-23,-0.016796730407378058,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-24,-0.01291797656317517,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-27,-0.016044792768591054,-0.09270937527614465,-0.09960302418122313,False,False
2006-02-28,0.001609568841602238,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-01,-0.002513660955132613,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-02,0.014301419194364007,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-03,0.027761312216025624,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-06,0.032869802910999724,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-07,-0.01769340618600901,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-08,-0.03343329750877577,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-09,-0.025847861626602797,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-10,0.008724616094682114,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-13,0.01908886645110064,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-14,0.0026997601268976545,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-16,0.024554119024970955,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-17,0.028834509588699708,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-20,0.04000505779478103,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-21,0.04370186009353927,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-22,0.07942301882391711,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-23,0.09551781524973424,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-24,0.08207840638554087,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-27,0.06722214804741045,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-28,0.05708304764967731,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-29,0.09692929146744578,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-30,0.145118513308919,-0.09270937527614465,-0.09960302418122313,False,False
2006-03-31,0.06123837106608243,-0.09270937527614465,-0.09960302418122313,False,False
2006-04-03,0.06954709450046859,-0.09270937527614465,-0.09960302418122313,False,False
2006-04-04,0.04388054272267272,-0.09270937527614465,-0.09960302418122313,False,False
2006-04-05,0.08609435486856731,-0.09270937527614465,-0.09960302418122313,False,False
2006-04-07,0.07562065070699475,-0.09270937527614465,-0.09960302418122313,False,False
2006-04-10,0.04380043251962795,-0.09270937527614465,-0.09960302418122313,False,False
2006-04-12,0.020320606647584505,-0.09270937527614465,-0.09960302418122313,False,False
2006-04-13,0.026069185677554785,-0.09270937527614465,-0.09960302418122313,False,False
2006-04-17,-0.002571428596578218,-0.09270937527614465,-0.09960302418122313,False,False
