Date,PL,VaR,ES,Exception_VaR,Exception_ES
2006-01-03,-0.012594496946434774,-0.06775320584348782,-0.06664788695684483,False,False
2006-01-04,-0.00038483739879091594,-0.06765083195293836,-0.06664788695684483,False,False
2006-01-05,0.0021219328703703244,-0.0675484580623889,-0.06664788695684483,False,False
2006-01-06,0.024028111428562537,-0.06744608417183945,-0.06664788695684483,False,False
2006-01-09,0.03531487080017914,-0.06734371028129,-0.06664788695684483,False,False
2006-01-10,0.021135069320354916,-0.06724133639074055,-0.06664788695684483,False,False
2006-01-11,0.01833234772324066,-0.0671389625001911,-0.06664788695684483,False,False
2006-01-12,0.009233732446611631,-0.06703658860964165,-0.06664788695684483,False,False
2006-01-13,0.013752376669847743,-0.0669342147190922,-0.06664788695684483,False,False
2006-01-17,0.012282052297939883,-0.0669342147190922,-0.06664788695684483,False,False
2006-01-18,-0.0031397174870432254,-0.0669342147190922,-0.06664788695684483,False,False
2006-01-19,-0.023099152587119254,-0.0669342147190922,-0.06664788695684483,False,False
2006-01-20,-0.03464868075748451,-0.0669342147190922,-0.06664788695684483,False,False
2006-01-23,-0.03262111913853938,-0.0669342147190922,-0.06664788695684483,False,False
2006-01-24,-0.03278375971195768,-0.0669342147190922,-0.06664788695684483,False,False
2006-01-25,-0.017248006899195145,-0.0669342147190922,-0.06664788695684483,False,False
2006-01-26,-0.010646515679442525,-0.0669342147190922,-0.06664788695684483,False,False
2006-01-27,0.015378645422983173,-0.0669342147190922,-0.06664788695684483,False,False
2006-01-30,-0.007945717362237037,-0.0669342147190922,-0.06664788695684483,False,False
2006-01-31,0.0027398044125168663,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-01,0.009251988371102193,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-02,0.0029557044334975746,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-03,0.016350926566264246,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-06,-0.00414117539225356,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-07,-0.014302507556768984,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-08,-0.0064352185342280155,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-09,0.014478516640999528,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-10,-0.012269938650306678,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-13,0.018753721796322065,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-14,0.008782142514358382,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-15,-0.0025356153696118877,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-16,0.00825143386045446,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-17,0.005101020107886489,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-21,0.010297029702970306,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-22,0.013516219170816468,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-23,0.015112855444301188,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-24,-0.01446480287231644,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-27,-0.006599378881987694,-0.0669342147190922,-0.06664788695684483,False,False
2006-02-28,-0.025503393077530467,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-01,-0.005803830640429997,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-02,0.009972683026450602,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-03,0.01363990646921276,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-06,0.017567850868631663,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-07,0.0258722069776558,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-08,0.05099034904921185,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-09,0.044083506494905,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-10,0.06457933716553188,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-13,0.06779996092223528,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-14,0.081070425029516,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-15,0.06402025810508372,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-16,0.05556627083964116,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-17,0.04709728950403691,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-20,0.04220220521384599,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-21,0.024837581199847136,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-22,0.007650681097219669,-0.0669342147190922,-0.06664788695684483,False,False
2006-03-23,-0.018333370370370305,-0.0669342147190922,-0.06650905099468446,False,False
2006-03-24,-0.012867664968100545,-0.0669342147190922,-0.06650905099468446,False,False
2006-03-27,-0.026532496741720202,-0.06498534831458669,-0.06520188832473227,False,False
2006-03-28,-0.04168178088244956,-0.06498534831458669,-0.06463868931491833,False,False
2006-03-29,-0.04425753474762251,-0.06498534831458669,-0.06463868931491833,False,False
2006-03-30,-0.034666159207630276,-0.06498534831458669,-0.06460056500955379,False,False
2006-03-31,-0.03965485515596012,-0.06498534831458669,-0.06460056500955379,False,False
2006-04-03,-0.02742503120099271,-0.06498534831458669,-0.06460056500955379,False,False
2006-04-04,-0.01938853503707194,-0.06498534831458669,-0.06460056500955379,False,False
2006-04-05,-0.03055559259259255,-0.06498534831458669,-0.06460056500955379,False,False
2006-04-06,-0.02150535829109068,-0.06498534831458669,-0.06460056500955379,False,False
2006-04-07,-0.041340799975031706,-0.06498534831458669,-0.06460056500955379,False,False
2006-04-10,-0.019736822937277743,-0.06498534831458669,-0.06460056500955379,False,False
